FeatureID	HEB-0N-1	HEB-0N-2	HEB-0N-3	HEB-0N-4	HEB-0N-5	HEB-N-1	HEB-N-2	HEB-N-3	HEB-N-4	HEB-N-5	NMG-0N-1	NMG-0N-2	NMG-0N-3	NMG-0N-4	NMG-0N-5	NMG-N-1	NMG-N-2	NMG-N-3	NMG-N-4	NMG-N-5	XJ-HN-1	XJ-HN-2	XJ-HN-3	XJ-HN-4	XJ-HN-5	XJ-LN-1	XJ-LN-2	XJ-LN-3	XJ-LN-4	XJ-LN-5
0f2907ce3e963791d1069e0a403f98e4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e141da32881e659c9f1bb34233162800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	11	0	0	0	0	0	40	0	0	0	0
9b954e750150892190e8d558f724b4e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
d06c0c2b17780a434818db354a52751e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
4f3e5ea06a8f1edd7beb4f97faa05dae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132
b6e2aa621b9c78f654b2d086709f0944	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242d0c5279766f0afd3171ee44a164bb	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82ac27813221fbce1d112785e26d8c86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
f9d9054394493edf4ae77b479873304a	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4aa8fdee814231d8f2a3b2a2cecdb5b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0
e03267809da535f4c8ae4436ea4d6499	0	5	0	0	0	12	6	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf3385c4720773c6832a0705c0fe0954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
a2bc801b043384aa07a136ee5201caf3	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50d55f3cf8a221d1233ee761ca31f5a0	12	0	49	75	11	9	32	16	11	20	6	0	20	16	0	25	15	8	37	0	0	15	0	0	7	32	0	0	55	0
15f58b3addac3127f525fc30b4d65281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
7ca0e69dcb461b5b39d3719a653169fc	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6cb2691a077eedeabc174d5443b7ff0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82a302cac0056cb66de51662902ccafe	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cd5a612bfe219b542daccf4e1b7c1cc	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
1c0f049687fb165d7ec9731f9f6372cd	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3f92903dc63bf139eeea7c35a79c5f2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	6	0	0	0	0	0
4b4bb1fad2c8554a707e37dfaf00a352	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875351cb702b896a58445b4ed8eb0d54	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283d9f39f175a9dca7a0e387975d29b9	32	0	13	236	139	106	244	15	56	0	21	50	30	0	0	0	0	19	18	8	0	0	0	0	0	14	0	9	0	0
4cd560630340006dc2f0b64a9f310838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
8f2229eff2d463835f86b0bf09721640	0	0	0	60	103	58	0	0	87	0	0	0	47	0	0	0	0	42	53	17	0	0	0	19	0	36	15	0	0	27
3756f76aa4f598d624a472c767f395ed	0	83	32	128	104	53	34	0	29	39	0	8	0	0	0	0	0	17	0	0	0	0	0	0	26	0	19	0	6	0
9bb9b5e2fea93df218253549d4c732f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
0e2ad5194f767322d082de4920c95344	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
4da53db740e043e120058a0855f29d24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
d2ef8e0461b1b75aa75bb8f056598749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ab3818011a4e485e20a55a41fc49951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
9b3eb426c7cbd90cbfa3fd8c51eaccb2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172566acf0fc901818f04464aab002f5	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c6cb26944827cb086f44a48b28f7013	0	0	0	15	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b4bbfd4751c585c07744b30a2761f1d	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cac538b87f008bb361aa62890f88eb88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
d420c5eba9610e54bcd16438999958e9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9ad9c841217759b2377f353decc0017	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a26309005207d90eb7b872fd5d8e5786	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71b9b1a7310fa6c69f2943d095a20139	0	0	0	0	0	19	0	0	0	49	0	0	0	0	0	0	21	13	0	0	0	23	0	0	0	0	9	0	0	0
4cb19d3eb91f7e4a13c475d64fdf71a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
213d9a8d3b42e050b0c9806e21edbc84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
750112c9caee052ed4a44f218610d48b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	32	0	30	0	0	0	0	0	0	0	0	0	0
e8c540fb80602a624a22e7ed6633728c	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1dd178baa90a15118c7034208717ae9a	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58cbfe0e9714a15104c1df905c86ac09	0	0	0	0	0	0	43	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a932d522229764b9a9595f8dbef52adf	179	60	240	151	82	189	34	160	121	214	79	114	280	48	20	89	19	54	110	54	47	111	0	174	566	109	83	133	96	55
c058aa13cb9ea3c58c41798bde67b280	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b47407b31d3e348e568b29a88808a91	34	0	0	0	0	129	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30c38d725ac42ae3276cdd2a9ed3ed29	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932f59b59030c256f7d53922ae4e4fdc	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bfc2ec1d0619c9c5797b25a09e2994c3	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	82	0	0	0	0	0	0	66	0	0	0	0
68a52f3954e23688c9ca235bed4eb2a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
73b3450997defd6eaf8be03b9f8cd135	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6d7e8b96ca559adc6a92ee623890030	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
7125319b72679f58bdb60951d1229d4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	7	7	0	0	0	0	0	13	7	0	0	0	0
f805593c0bc2caeb65bac5d1a7f8d37f	0	7	0	0	0	0	33	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	40	71
9dd2349570937b047e1fa3cb94e9b875	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61ac1bebaa6d320bbf0a6d5605b167ba	17	0	0	0	18	21	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c000bb4dc71cb04b41494737df1cde69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
dfe7e7b8658203aa733abe8b0065a2cf	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67c32d81e04905b47c80d824835529af	0	6	40	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a862af0fce07295e7648d1184a39ece3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d4ba37fb9256e91495eda0349c8ff65	48	32	174	35	39	36	75	35	32	37	57	37	39	65	87	249	142	77	99	86	12	190	15	228	216	779	149	199	170	178
0f9246c554ece9730a4d7d2569fb18a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
00a15c0f3a57fe4a96ae09157d189bfa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
e5bcf48dd86c678b78fe9301ad906e6e	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f95b6a9a2fde277449f448bb93752245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
4eb56931a0d4a537d19e92b38f24cfd4	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4e96d549419098c24470116f5f2b9ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	11	0
207a5e85727964887a6d5f58f2918fe0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98b9aa256f8981ab9490f50fa34cccf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
c9d6197a09e835cd187154d5484987c2	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b6d6edc5fcb4b3d6402b6a6a940bfaac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0
f4ed1f141d92157235283a78c5afe668	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3eeaa2a2d04f5023e36e4ce395be3504	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1cc204d7e03728008cd2b91aa0ab3b6f	0	0	0	0	0	0	0	16	0	0	29	0	0	0	0	0	0	0	0	0	0	9	0	0	0	84	0	0	23	0
217733e442c6e685fb5c3895db518456	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91f41d3fd3c801596f19b1dda57c9241	0	0	0	0	0	0	33	0	0	12	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
0e3706917d465e91e48ea5816e403734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344dad0438f3151e87d55d16b505a534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
00b4159314deb0a78f0d4a329438bbd2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0
0b6db0ab17414721115dc17707022bab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
da7e1e18d1d745e946b7c8cd2e2d2537	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0f96b8eb79f9c9127a42cafba981893	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
760ce48c761859952bf6ab8877cade80	0	0	0	0	0	0	0	0	43	0	3	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	24	0	29
61fd15cb4311fd4641abfc70190b162d	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2366f87c76e676397cea6a1a7451816e	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e829129c8a513187cf00e8214e547ffa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
913d19011f17cfd1b189f9d8ef5ab634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	0	0	0	0	0	0
cd5761df023df384f6485703bc9fba2e	0	0	0	0	0	0	0	0	37	8	31	0	0	20	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
ea9db3faad156d940c2812cb2b517b78	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97df4d12678497e7ba15f01a9c72931e	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88c7ab618935972eb8bb436f93e56972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
bb2b0928a04d4aebaba226be5c2c13a7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae80e5baa3cda61e721fbab587c18a32	0	0	0	0	0	0	0	0	0	0	85	34	96	233	0	33	366	38	45	148	0	0	0	0	0	0	0	0	0	0
456ba3e7fd6aa3a4c739cf1f56473f16	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
030808b94bc77e92ba1fb786780d3cd9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
6e1db0a6344ffcebfbb0cc9cfe014776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
7faf27a84d516a4645069c41c413d580	0	0	0	180	0	0	38	0	94	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ab696971b450e478ae9e5fdcfc0aa81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0
3bc556b2cbc92d0d4d678c64a801ecb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
758b546f9634ff4fef7bb88eb033cfc2	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f265dc6b6b6ce18a11c9b7c2981c8ce0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	64	0	31	0
26f9f2e28b48599aff1b33e9580b94f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
b12ed59a63f95d41146682ee44b0456d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0
13ad6b902d7e32cc7f143c949c5221f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
016c63ccc38471fc5748137a4841e76c	50	113	0	55	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb4bd3b8ba517ab0de80a5fd0ffd6d53	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2438c845370b111dc1a523a48439ec8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
5b0f9c2fccedbbf1acf9a278695d3764	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5851a8b44230a289058db650a88bf19	63	0	0	36	32	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7f17bd86d5253cab3cf9480411ccc44	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f18cf255549fa61ff3dadd4f01671293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
e49d77454aff2b17bc0dd2b5a7da96c8	0	0	0	0	0	0	271	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
96d86c50495b64b08e74be577834d3eb	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b1c0748f4780b96d815d2eab7949ded	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e137a6e9d0a06da77de210a4fa1814ea	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b542f1c21fce9c48f3598cb34f49348d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0
33050923f8afaeec1e16db23612cf184	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2b27d6b58f648c0cd344ac2ab9b20b2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	81	0	0	0
4ed58da69187235cd623cb293de5959e	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81872086bba54419b25b0f2de2648fe6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3de0a9a9b05b3ee9adc985d79b73058e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
6088bf6337b2532489cf7ae858df1c7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
a237b6960ac0138e93ea9dccc62572d9	0	0	0	8	0	7	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c6f30b9aec7329625051e1504f33943	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0
269b25cb05df418ceb0d965b0781d987	0	0	0	5	0	0	0	0	0	0	24	0	0	0	0	0	8	4	0	3	0	0	0	0	0	0	0	0	0	0
0257c26c69ce9170570557b196a19e5b	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dccd43f78f1ef131e5e36f3b3de433e2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6dc8ade904ee3fb2f7c6303a27c41b6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
ffae7d75c58d762b4a4cf9623e8836b9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1881245813f3d64abc7d95c1100ce3fa	15	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fc6b52a8b4205160bd6fb495c774370	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8666557ba4e38bb370d30c63c3ad207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
7443200bf1d5f447406e372d39930e65	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ae0bdeadf8b7af463099419f0d479d85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655126be8a7d1de2b1aac71793821128	0	30	0	23	8	0	9	0	0	40	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5e6f3028be66f3a9b512224bf901f87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
412c6d2c39d6eaed708a7c398215677b	0	0	0	20	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	555	0	0
d780188f17a17be414eb52da4c7a5a93	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4b880409efa17a32f35913d917e1f62	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6f05fd5bcacd2a46a1c08edd94a1e41	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358e984f283897d0d72d7c76887da53d	23	31	0	56	23	26	22	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c133a002c514ad01eb72a165d474d2b	0	0	0	26	28	0	356	149	152	122	0	0	42	48	47	35	0	0	17	13	0	0	0	0	0	0	41	0	0	0
1cf970274d8209bd55f766b908782d6e	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c51d242fb5974894e47998450f58654	396	0	0	0	0	27	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
6fd0c119dca7a39f8e3982bf0827ab2f	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f97ff95fc91dac156f825d4ba55fd3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
77757f60d9a996736963320f8fb1c0f2	0	0	0	0	0	0	0	0	0	0	0	217	0	67	0	0	164	73	81	57	0	0	0	0	0	0	0	0	0	0
78f0769f1bb95d53b435f7d76c288de9	25	0	0	0	0	0	21	0	0	0	19	0	0	16	19	0	10	0	13	0	24	284	0	203	387	130	0	469	52	97
19f68510eccc4313fbcf19080dc111dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2414a72d49a63804dc7594ca71426189	0	0	0	0	0	0	0	0	0	0	25	57	0	0	87	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
eda67c4a666fdb416cf3b4f7abec96b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0
c10a5795e64e6b79ea8525ecbbf72d61	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391081e7bd29d42fecfe8b495204478f	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ecc774648bb2b00669ef3532605cbda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	63	0
946b204d1a6f5a807d537afb17e9e05c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
555111805e194b0faeb43d8f5a4867bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcb7c07bb329f7d9e0b1036fa29d0032	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d66f9654da3ad6b0b1ef9321e976601	352	245	158	160	189	222	296	722	314	457	611	539	530	384	216	462	497	1124	231	372	64	405	0	375	609	1146	1409	663	569	368
b8918d67da3d9b6426807ba827686f2b	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea7018e8c1684bd4b5b1c7f5ac6686d	6	3	0	13	17	14	0	0	0	29	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf046455a07bffef6fee3477e8137694	0	0	0	0	0	0	0	0	0	0	0	0	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
662b0710c72073eac156795bef29daa1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
683f4d70c002b0dd02ae3cdb53744777	0	0	0	26	0	0	10	0	16	34	0	43	14	0	0	0	0	42	0	0	682	26	0	15	10	456	29	51	0	36
