FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
8d484ed9d39412b01ae35ccea278e4f3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Unclassified	0.85794875
5e45e051eb32537a6eb07ce77d1248df	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Unclassified	0.999827227
4c4564543ae3859d966f26acc24e8777	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Unclassified	0.999975189
cb710f9e0aa7b219cfe98566d4ac0fe7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999999126
49371de9682602a4d2a65f7dc849ae37	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999999815
166c24f09939730dbc91b0b888814bae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999999397
70ed3424a239d6d6f9c33306a074041d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.99985609
621830e7a89b5533036534bc652eff4c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Unclassified	0.997596779
dfbd44187ec134b86766b03294fa04a0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Unclassified	0.999716211
c606d7d13ed55e94a5605ae55b998e7b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium	0.897622835
292a14d428426af2cf3620aea073725b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium	0.966898338
0e97901309ba14002ed857f9a27068cf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium	0.93688893
44b0957c8a4ff50647adf7456ef0ef18	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium	0.875992758
0bd2bb93908afc8c9a56492d7e356338	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Unclassified	0.996098559
da3e985ae4474a02c441c748d546a287	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Unclassified	0.984240437
d6429a4fb5b7d29c736da106dabfdbdb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	uncultured_bacterium	0.980204387
00a15c0f3a57fe4a96ae09157d189bfa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Falsirhodobacter	Unclassified	0.979754146
8f6ca82fb92240c09305779f343975ac	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Unclassified	Unclassified	0.910581654
d327b09cba349dad80cb53d870663522	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_Alphaproteobacteria	0.91333131
d4ae373c6df536fe31609e689cde6052	Bacteria	NA	NA	NA	NA	Unclassified	Unclassified	0.999999984
a2c660c07d9e302fc475497cead33556	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.994505049
9c7e0ea4e5b7e1dd95fef28ed7b61598	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.990482762
efbdbe46022e8bc7fd8eed148e4fff77	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.992241835
619940b37bd4da3631fb3eb94d4e23f4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.974190325
a8d52b2d44819ce6126e8e7aeb293baf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.971163766
0df7e500dc6926b5d262d14cdbbc0043	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	uncultured_Bradyrhizobiaceae	0.751611661
53f843ae3f68f9e647ea62ba11a7e003	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.911509976
c393a1eaf5b8a6b280898f005823b7d5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.753291586
2a6ed0ff427bd224834f82e8fb33c644	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.999999927
fc14f2250751753999e6683ba0f18014	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.999999602
a03318116fa5538c4f7c3cc9ca933c64	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.87955316
b4eb2e23c0432322ca4154a653e36047	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	0.912672931
3fefa3a4fc31a1c0ac3a3eef956d7e76	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.999999713
61601ddd1d96a3cee21555376b889781	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	Unclassified	0.993244211
0ee0dd7ff1548c2d681eef75ad692f3c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	Unclassified	0.992843957
ec495eaf0340da9f2565cae7a58d8640	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.999997391
8e21cfeebb87968cf9a9ccc89ecd81ea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Unclassified	0.999998836
f0fd9616aaf1b6e5942a7e1eed372279	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Methylorubrum_rhodinum	0.787147397
7c7fc2e9c888fe0939a7ae5eeb1029b8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Unclassified	0.999918514
5be8b2ab9a96d40051b21cb089cd73f1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.989688389
2773c056ccdb488ca0743935a10d24d8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.995435398
18436fb9e6bff52f6c0d27796c6a10fa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.986163508
fe6b961177d1850002253786b93b8109	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.995703548
d977c5388a9fac87114a2474c5bbcf8b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.996862031
d22508a7a05cd90dcdc68bb956a5aeee	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.9972236
a7435073b129badc9c51818d10ad043f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.996951008
523d1aa1180750bd5afe1f579ae7e090	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.997073211
68a533963182e6e850b8b85318d1b8cb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Unclassified	Unclassified	0.99387677
b9c7aa7824991a218060bdff61ae5ab2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.99546933
1365a94b03354e26e1c3e7213248ff6f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.996325776
30143d55013d1a3b7ce91f4e9950cb95	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	uncultured	Unclassified	Unclassified	0.991462415
4ac7a0f00d1ebe98b6660f017fd6dd8a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	uncultured	Unclassified	uncultured_bacterium	0.841624063
273702d5d0988f284b544d0ec6ab9630	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.99191325
77d33cf4fad66b2784026cec1f79727e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.999014328
caa0d036d4704dcb21350ff85147248f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Phreatobacter	Unclassified	0.996252097
6bd9632456b355c1c0251841d315baa7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Alsobacter	Alsobacter_metallidurans	0.925606147
de7a892401c1cf6c120e4b91f669df97	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.998609946
f6db6b7951b7259e277a95eb05a53162	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.998647198
9cb84157e032cc639a9ee29ec76e8cba	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Alsobacter	Alsobacter_metallidurans	0.952148353
0c52fd3896c6c6938fd1c00da9073fdc	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.997844645
9f3c5da152680d26e99ac2c76234d033	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.999997242
8d33c0a24da25ea2b2b1c7075e2d7acf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia	Unclassified	0.776411788
588cf9c0a4bcbcc85947b8688a46c66a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.999998832
af9a8596eb18ef7e2747982917906513	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.992661725
8777d601a6de7d0e54dca32787c4e282	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.99976499
cdbb30213614ae47683cdf885a826419	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.999782736
ac0dd317e1d1aef9508dbe94da78ee91	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.999665011
5935155dab59e9f1c17f9647be5d00d0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.999729067
f5869946f87ef8999cb973d26b6f88fa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Unclassified	0.997588485
2057446b41d44805f4958df13648cb43	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Methylorubrum_salsuginis	0.993714618
037b55818f1730de20fa2799f911ea85	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Unclassified	0.999998404
308d5087f5d2d6cedd47f1c3db96645d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.922472131
5b4bbfd4751c585c07744b30a2761f1d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Unclassified	Unclassified	0.990037576
fcc856c90edb3903d648f20151ae5a73	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	Unclassified	0.996775968
1592967d4be438d371d390439db99c8f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unclassified	0.996859867
3a110d326d3a07776ff48d17b43485ca	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Unclassified	Unclassified	0.84030358
fc1c90344b39e9907215619f2dd49d97	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.904246537
6a24d7681018909b182686d2e6f202c9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.800420074
bf4766d2b4b88039b71430122025c3cb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.791506453
b9da0ecb5313898860df69caa7ad72a0	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.816507971
e6f0e4d1ada421d48cacd176a8d750db	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.789951837
81ceb09bff84ae569ad202968be7a516	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.847780133
a8da8c8b0b64fba17c01c0160e9a35f3	Bacteria	Proteobacteria	NA	NA	NA	Unclassified	Unclassified	0.754541204
3cf8b427c22c5f79aa96323f4e30fb75	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	Unclassified	Unclassified	0.73722853
064fc3758bac61ae01c863e2d07dc58b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.780831011
140dfea51ea42f0e57fbb7eb6ef77947	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	Unclassified	0.999422445
4c1522254ff1327cb4fbc4d9788d3f90	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.779017125
4ec94677a1a831dcdd8e67be40b8aa29	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.744159267
12073cc992f6283135ec461dc545a4dd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.943508264
e25591099dfc8080390c4035217d578c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	Unclassified	0.995240301
6e1db0a6344ffcebfbb0cc9cfe014776	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	uncultured_bacterium	0.775878618
1a32372ea438e452482410dbed00777b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Unclassified	0.999985995
67c32d81e04905b47c80d824835529af	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Unclassified	0.999992137
3e5413c0f732b3179ef5c51774c18e70	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Methylobacterium_bullatum	0.792357535
4e00f42a6d423be80ac5be1c53e08062	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Methylobacterium_marchantiae	0.756234984
df6b74747961b217623785d4a4d18ff1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	Unclassified	0.999910343
c370dd1f1f8878f3c1464f3ce36fb4b4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.855073923
5752b707befe81ff912f68c440851428	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.998736715
add3b0bd0473ec80489e0689ccdc726e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Gemmobacter_tilapiae	0.853251308
78e6e4588811faed3aab1de2fb0673c9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	Unclassified	0.931195296
581e51c796d8020344e2727ca8d2eb3a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999999403
b06aa75a0eaf4c34b1981b6d6188d5fa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999999655
dc7b898733acdd19bf1a4056c35f1af7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999999648
886a78ea79643999a5fc2816359955b6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999972308
0504f4bd0fcd667512ce8da31e558684	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999998971
357802975803b893114c6e17975a08d7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	Unclassified	0.999738148
e1da3356852bd66c05673c0c752f1ee7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Unclassified	0.997027186
a2d73e87e2cf08490802165ed1416f21	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Unclassified	0.995864947
87a49f43cf03a47a198eb3e5185118a6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.733216039
ead4c308666626aca9164eb258c84120	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Unclassified	0.997958751
18a4c67de5348377d1cbc0dbb7c7dc62	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999296413
e54971d67966fa7354397e263ccf48fe	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.998911616
0f7087b18a615acb028ec6c3ead74ba7	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999332519
22951c3b1527c6abf9036542cd1e59b8	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured_Rhodospirillaceae	0.706588555
f26753ba5210428874252494148a7c82	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.99949142
b12ed59a63f95d41146682ee44b0456d	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999233259
9501a9f89868179b43621b5a3c332fcf	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999417235
555111805e194b0faeb43d8f5a4867bf	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999452999
c10a5795e64e6b79ea8525ecbbf72d61	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999634186
b531b377454c56da883cea0bc1aa3053	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	Unclassified	0.999770536
7275bb4584c0c90d1017e424d1ae15bd	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	Unclassified	0.999997066
9bd771114e7574c1ff753c90522db0d3	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999910265
2a334dfc60aaa2f1dc6ab342404eb8d9	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.992234724
39ef65dfc72c0d4aec4612fc52eecdda	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999928236
c48d9f3c4f26efc14464f70b5a0c47c2	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.99984894
26f5e04dfea14a041468d218b71564b5	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999961046
5848297035af40e642eee5913fa552d6	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.999875588
c6097f9104a8331e83d8b4ff22fb15b2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Unclassified	Unclassified	0.712778078
626984c9530eb1cd8373390c844f5a3f	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.985006506
28cfd985f6a90aa780f2c75cfa3a30c3	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Unclassified	0.996125859
2c474402ea86869b648ea2c27481d8c9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	Unclassified	0.999904687
1c86815877aacaaf2f39be6ec1875447	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	Unclassified	0.999737484
6592cb809619775c474456abe3d009e7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	uncultured_soil	0.707273747
1819506de81f61737df57153ae3ddd90	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	Unclassified	0.982622982
d15a9a08ceaa1f8d887efd3aaf2f3189	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	uncultured_bacterium	0.849980966
2171b55ed926e6558f19b4a5cf12c210	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	metagenome	0.769551724
dae2a0fc5875d1fd187fce3dec4d89db	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Unclassified	Unclassified	0.995752715
fd1c57877b38cc061cf0cf23d551c92d	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.992602966
392d0d59a99900c16ef9c649c382708e	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.986049147
d2c97b0edd8830a4271c7166f2f9b920	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.982083521
25e2b2a9bc29695a689b2bc4c838ff42	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.966907159
5a2297032317ee7f3c813b1bc596d696	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unclassified	0.840458818
3ffa1f5b51ba41ad67c24de93eaa746a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified	0.983729171
30c38d725ac42ae3276cdd2a9ed3ed29	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified	0.998861182
456ba3e7fd6aa3a4c739cf1f56473f16	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified	0.932164469
0a9c78d3dd752f7fea925cbab283b23e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified	0.904805596
5a1d9a860260da15dd1af5f93a7b17a7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified	0.859296781
328077bc3199a6d22081086d88bca687	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified	0.958030455
e8685c197396ebe5fec27ae68c30ec90	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified	0.947140513
c707a25f02c9b001e8cc8a30558a83e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	Unclassified	0.851382573
35c4322fee89f0f1b2816fa92c3c36a9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unclassified	0.937583613
83f34277325797ec5defdf96ffb17079	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Unclassified	Unclassified	0.808246999
d9f35d4daf42ef695984c31ab05d9fc7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.999920872
5ea5dc4713d17035cc60dd8020d2aea1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Unclassified	Unclassified	0.976405679
e7b07ef183257c07d8a73d0494822ff0	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.964956276
5a857f34593cd2026adbcc2c14c6a989	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.983998792
bc859761dfcd0c64cbada18d3b0182e6	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.984922776
606cc271cfd0a8b60ec12dc95fa8f1f7	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.995324135
f6e9d2ba48a4c1995b0a79c64ba20346	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.993700478
023ba13ab540d7c614d327706abdcb72	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12	Unclassified	0.885635097
fe1f569514e70c00229b0b303b85f69d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12	Unclassified	0.985394477
d2c8bcc5f2a7a7ab42e727324fc79236	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Unclassified	Unclassified	0.804414149
c4dab3b75ab9efaad5b333ac5b6b32fc	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12	Unclassified	0.919380144
62f33f4eb562c8cc63c286ce05125b22	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	0.965757861
e5fe9458a4cbacd9ba68c245e20a98dd	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unclassified	Unclassified	0.988451905
