FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
04325d3468f2ea370acbd8add8c7da25	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.987431822
50dd18d074b82a510a8ab129de86d45e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.934327547
ae6092c92e44c7b8733b3486d1c275d6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.98617432
bf2abcda19f1112ed4d41c1916364a5e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.99590867
6931959280c81ce0fce01ae65e8789be	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.995144511
5671c6b3a90020bf6d07f849e8d8c117	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.996646197
b5e609ccc290be4acf51e5ddf417a486	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.999576141
075fdf8a12ea25163273b00eda931f30	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.999665009
47c7f6105697f492901c1a01c0ac62f7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter_ximonensis	0.717037697
e18371084284948793d85a98fec65acc	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter_kameinonensis	0.990966781
860073a193a84c16fddf4dcc399cc4cd	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	nan	0.998706453
56691c4dd5e088ae9767680888a99da0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter_ximonensis	0.753104864
0ffac103fe426129c0dcdf47766a4c6f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	Terrimonas_sp.	0.854200562
32640175c2e02113fe284703f10983e3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	Terrimonas_sp.	0.921437772
51235cb1fb968a755b1bb2256fcb1b4f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	Terrimonas_sp.	0.841437199
561558ee88910aeb71fddcedb9182fff	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga_rupis	0.964824098
7d21c219316586879e73a1e39b69ea0b	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	nan	0.99034655
d608d2c086f07735ec58989d1ab5e5b0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	nan	nan	0.998482199
5a1a6e06b377de7303d41d26955ecc8a	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	nan	0.999874522
c69d239fd21dd8a3d56fbdb621cfab9b	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	nan	0.999639439
be28e54fdf5e131b4af3f94a087dd2e7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	nan	0.985324223
dc1f9c42eb87a182bfbaf56a23a6a9a3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	uncultured_bacterium	0.827541052
5b662555c58f5b5c67eb2f064c4b43f9	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	Niabella_yanshanensis	0.859257549
07cddd52a872fdbf4353f88a870a225f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Flavisolibacter_tropicus	0.995235824
f71c3086e8238e609cb5c2a08b55fbea	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Flavisolibacter_tropicus	0.997954626
277fdeb7d871625978f2c001cf7a41d5	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	Flavisolibacter_tropicus	0.9957959
014034c04bc0a4918afcb510a9332912	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	nan	0.750067923
c383a776419b4b8fd7f45d2ca1ed7380	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	nan	0.772694095
6742c5522849823cc22eba5eb28659b8	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	nan	0.999648961
89bb02a95a5c67f57d3f5ec724e23e57	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_composti	0.887452321
b510d208acc5c445ad5d8227979ee1c7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	nan	0.71456426
714600d409c584cb40426ddc95cf8ee9	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	nan	0.994693308
142503cc100910357bee81c7cc28c6d3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	uncultured_bacterium	0.772519631
